Id	Longitude	Latitude	Depth	RecentDate	OldestDate	Archive	Material	DOI
1376	-117.9612	36.4433	1084	17.083149	45.991325	Lake	Carbonate	10.1016/S0277-3791(01)00048-8
1377	-117.9612	36.4433	1084	28.10338	33.28776	Lake	Carbonate	10.1016/S0277-3791(01)00048-8
1378	-117.9612	36.4433	1084	45.88396662	53.65535224	Lake	Carbonate	10.1016/S0277-3791(01)00048-8
1379	-51	67	338	0.316	5.221	Lake	Unkown	10.1038/ngeo1589
1380	134.38	7.16	0	-0.048	0.061	Lake	Non-Carbonate	10.1016/j.quascirev.2011.01.012
1381	94.82	80.52	750	-0.048	1.05	Ice	Ice	10.5194/cp-9-2379-2013
1382	117.630973	19.584003	3175	1.9432143	142.5714286	Ocean	Planktonic foraminifera	10.1130/G21867.1
1383	117.630973	19.584003	3175	1.9432143	143	Ocean	Benthic foraminifera	10.1130/G21867.1
1384	-10.134	37.565	2656	1.243	7.064	Ocean	Planktonic foraminifera	10.1029/2002GC000260
1385	-10.134	37.565	2656	4.29	395	Ocean	Planktonic foraminifera	10.1029/2002GC000260
1386	-14.70167	55.485	2179	60.044	150.052	Ocean	Planktonic foraminifera	10.1016/j.quascirev.2006.07.006
1387	-14.70167	55.485	2179	0.5068	191.4759	Ocean	Benthic foraminifera	10.1016/j.quascirev.2006.07.006
1388	117.48889	-5.20194	1185	0.135	0.94564	Ocean	Planktonic foraminifera	10.1038/nature08233
1389	119.45	-3.8833	454	-0.036636364	0.238500283	Ocean	Planktonic foraminifera	10.1038/nature08233
1390	119.45	-3.8833	459	0.014656716	1.870260866	Ocean	Planktonic foraminifera	10.1038/nature08233
1391	119.45	-3.8833	459	0.0073283582	1.9019999961	Ocean	Planktonic foraminifera	10.1038/nature08233
1392	119.45	-3.8833	503	0.32753	2.315699346	Ocean	Planktonic foraminifera	10.1038/nature08233
1393	-123.4	42.0981	1300	0.234	7.992	Speleothem	Speleothem	10.1038/ncomms2222
1394	-123.4	42.0981	1300	9.17	13.32	Speleothem	Speleothem	10.1016/j.yqres.2005.06.008
1395	-123.4	42.0981	1300	9.17	13.32	Speleothem	Speleothem	10.1016/j.yqres.2005.06.008
1396	57.59	17.99	815	0	19.85477025	Ocean	Planktonic foraminifera	10.1007/BF00211619
1397	-157	2	1	0.00219904	0.00222096	Ocean	Coral	 10.1126/science.1228246 
1398	-157	2	1	1.68438	1.70504	Ocean	Coral	 10.1126/science.1228246 
1399	-157	2	1	3.432792	3.476042	Ocean	Coral	 10.1126/science.1228246 
1400	-157	2	1	0.004042042	0.004110542	Ocean	Coral	 10.1126/science.1228246 
1401	-157	2	1	0.00227354	0.00229904	Ocean	Coral	 10.1126/science.1228246 
1402	-157	2	1	0.00499204	0.00501913	Ocean	Coral	 10.1126/science.1228246 
1403	-157	2	1	0.00494104	0.00497779	Ocean	Coral	 10.1126/science.1228246 
1404	-157	2	1	3.92671	3.97446	Ocean	Coral	 10.1126/science.1228246 
1405	-157	2	1	0.00379788	0.00384104	Ocean	Coral	 10.1126/science.1228246 
1406	-157	2	1	1.24804	1.26713	Ocean	Coral	 10.1126/science.1228246 
1407	178	-40.38	2197	0	25.1	Ocean	Planktonic foraminifera	10.1016/S0031-0182(99)00134-0
1408	-120.036	34.2875	576	83.01	144.68	Ocean	Planktonic foraminifera	10.1029/2000PA000594
1409	-120.036	34.2875	576	106.3	144.54	Ocean	Planktonic foraminifera	10.1029/2000PA000594
1410	-23.02	61.18	1869	5.76	58.44	Ocean	Benthic foraminifera	10.1029/GM112p0059
1411	-75.8	11.3	3800	16.021	49.47	Speleothem	Speleothem	10.1126/science.1213397
1412	114.94	4.2	250	0	26.42032	Speleothem	Speleothem	10.1038/nature06164
1413	92.352	29.796	4845	0.010907207	10.93405802	Lake	Non-Carbonate	
1414	92.352	29.796	4845	0.010907207	10.93405802	Lake	Non-Carbonate	10.1016/j.epsl.2014.05.017
1415	139.4008	39.57195	807	15.53	35.77	Ocean	Planktonic foraminifera	10.1029/1998PA900023
1416	-77.95	17.53	125	-0.042	0.029	Ocean	Coral	10.1029/2002PA000830
1417	-77.95	17.53	125	-0.042	0.561	Ocean	Coral	10.1029/2002PA000830
1418	-77.95	17.53	125	-0.042	0.229	Ocean	Coral	10.1029/2002PA000830
1419	-77.95	17.53	125	-0.042	0.229	Ocean	Coral	10.1029/2002PA000830
1420	-65.5	67.2	1900	-0.042	0.15	Ice	Ice	10.1126/science.279.5351.692
1421	35.19	32.58	650	14	248.2	Speleothem	Speleothem	10.1016/S0016-7037(02)01031-1
1422	-89.78	17	110	-0.022541	9.996	Lake	Carbonate	10.1016/j.quascirev.2012.01.020
1423	-89.78	17	110	0.064412	8.0923	Lake	Carbonate	10.1016/j.quascirev.2012.01.020
1424	-89.78	17	110	8.1953	9.9765	Lake	Carbonate	10.1016/j.quascirev.2012.01.020
1425	-89.78	17	110	-0.0020811	10.064	Lake	Carbonate	10.1016/j.quascirev.2012.01.020
1426	55.15	-21.02	12	-0.04567	0.118	Ocean	Coral	10.1029/2003PA000964
1427	12.135	-25.8066	3598	4.02	250.8	Ocean	Benthic foraminifera	10.1029/2004PA001001
1428	12.63	-25.6	2910	6	193.25	Ocean	Benthic foraminifera	10.1029/2004PA001001
1429	-105.2	32.1	1300	-0.015	12.087	Speleothem	Speleothem	10.1130/G22865A.1
1430	15.45	39.44	1900	-0.053	0.346	Tree	Cellulose	
1431	15.45	39.44	1900	-0.053	0.346	Tree	Cellulose	
1432	16.06	47.95	500	-0.052	0.35	Tree	Cellulose	
1433	16.06	47.95	500	-0.052	0.35	Tree	Cellulose	
1434	21.72	44.71	390	2.4052972	74.125625	Speleothem	Speleothem	10.1016/j.palaeo.2006.08.001
1435	-24.082417	61.425317	1648	0.45	25.31	Ocean	Benthic foraminifera	10.1038/ngeo227
1436	-80.4	78.4	1630	-0.045	1.95	Ice	Ice	10.1038/nature10581
1437	-2	78	3112	0.52	16.5	Ocean	Planktonic foraminifera	10.1029/92PA02253
1438	59.6988	86.8602	862	11.94	144.86	Ocean	Benthic foraminifera	10.1029/1999PA000454
1439	59.6988	86.8602	862	7.38	144.86	Ocean	Benthic foraminifera	10.1029/1999PA000454
1440	15.6723	82.0237	2531	0	166.32	Ocean	Benthic foraminifera	10.1029/1999PA000454
1441	15.6723	82.0237	2531	0	123.34	Ocean	Benthic foraminifera	10.1029/1999PA000454
1442	8.9733	-42.8733	3794	2	543	Ocean	Benthic foraminifera	10.1029/2000PA000576
1443	-14.49	-41.275	3134	2	305	Ocean	Benthic foraminifera	10.1016/S0921-8181(01)00102-3
1444	-14.22833	-44.1533	3783	0.1	129.8	Ocean	Benthic foraminifera	10.1016/S0921-8181(01)00102-3
1445	-15.33333	-46.511667	3175	0.1	135.2	Ocean	Benthic foraminifera	10.1016/S0921-8181(01)00102-3
1446	-39.0675	61.7	2192	14.68	29.13	Ocean	Planktonic foraminifera	10.1111/j.1502-3885.2006.tb01112.x
1447	-39.0675	61.7	2192	14.68	47.84	Ocean	Benthic foraminifera	10.1111/j.1502-3885.2006.tb01112.x
1448	-39.0675	61.7	2192	14.68	47.84	Ocean	Benthic foraminifera	10.1111/j.1502-3885.2006.tb01112.x
1449	-38.1231	61.526	2567	29.742	46.774	Ocean	Planktonic foraminifera	10.1111/j.1502-3885.2006.tb01112.x
1450	-38.1231	61.526	2567	29.742	46.774	Ocean	Benthic foraminifera	10.1111/j.1502-3885.2006.tb01112.x
1451	-38.1231	61.526	2567	29.742	46.774	Ocean	Benthic foraminifera	10.1111/j.1502-3885.2006.tb01112.x
1452	-25.4265	67.9309	1013	17.255	18.459	Ocean	Benthic foraminifera	10.1130/G21790.1
1453	-25.4265	67.9309	1013	17.255	18.459	Ocean	Benthic foraminifera	10.1130/G21790.1
1454	-25.4265	67.9309	1013	17.255	18.459	Ocean	Planktonic foraminifera	10.1130/G21790.1
1455	-25.4265	67.9309	1013	17.255	18.459	Ocean	Benthic foraminifera	10.1111/j.1502-3885.2006.tb01112.x
1456	-25.4265	67.9309	1013	17.255	18.459	Ocean	Benthic foraminifera	10.1111/j.1502-3885.2006.tb01112.x
1457	-25.4265	67.9309	1013	0	86.555	Ocean	Planktonic foraminifera	10.1111/j.1502-3885.2006.tb01112.x
1458	-25.4265	67.9309	1013	17.255	18.459	Ocean	Benthic foraminifera	10.1130/G21790.1
1459	-25.4265	67.9309	1013	17.255	18.459	Ocean	Benthic foraminifera	10.1130/G21790.1
1460	-25.4265	67.9309	1013	17.255	18.459	Ocean	Planktonic foraminifera	10.1130/G21790.1
1461	-25.4265	67.9309	1013	17.255	18.459	Ocean	Benthic foraminifera	10.1130/G21790.1
1462	-25.4265	67.9309	1013	17.255	18.459	Ocean	Benthic foraminifera	10.1130/G21790.1
1463	-25.4265	67.9309	1013	17.255	18.459	Ocean	Planktonic foraminifera	10.1130/G21790.1
1464	-25.4265	67.9309	1013	17.255	18.459	Ocean	Planktonic foraminifera	10.1130/G21790.1
1465	-24.585	67.8503	1502	0	78.131	Ocean	Planktonic foraminifera	10.1130/G21790.1
1466	-2.57	37.48	1816	-0.052	0.35	Tree	Cellulose	
1467	-2.57	37.48	1816	-0.052	0.35	Tree	Cellulose	
1468	-5.25	43.07	1600	-0.052	0.35	Tree	Cellulose	
1469	-5.25	43.07	1600	-0.052	0.35	Tree	Cellulose	
1470	8.46	46.3	1400	-0.053	0.275	Tree	Cellulose	
1471	8.46	46.3	1400	-0.053	0.275	Tree	Cellulose	
1472	-0.59	51.41	10	-0.053	0.187	Tree	Cellulose	
1473	-0.59	51.41	10	-0.053	0.187	Tree	Cellulose	
1474	23.97	54.88	45	-0.052	0.134	Tree	Cellulose	
1475	23.97	54.88	45	-0.052	0.134	Tree	Cellulose	
1476	12.18	62	800	-0.053	0.35	Tree	Cellulose	
1477	12.18	62	800	-0.053	0.35	Tree	Cellulose	
1478	20.23	50.07	190	-0.053	0.323	Tree	Cellulose	
1479	20.23	50.07	190	-0.053	0.323	Tree	Cellulose	
1480	20.23	50.07	190	-0.054	0.35	Tree	Cellulose	
1481	20.23	50.07	190	-0.054	0.35	Tree	Cellulose	
1482	28.31	68.93	150	-0.052	0.35	Tree	Cellulose	
1483	28.31	68.93	150	-0.052	0.35	Tree	Cellulose	
1484	31.26	62.98	200	-0.052	0.35	Tree	Cellulose	
1485	31.26	62.98	200	-0.052	0.35	Tree	Cellulose	
1486	1.42	42.14	2120	-0.053	0.35	Tree	Cellulose	
1487	1.42	42.14	2120	-0.053	0.35	Tree	Cellulose	
1488	-76.06	-10.7	4300	-0.057	11.14238284	Lake	Carbonate	10.1016/j.epsl.2011.08.040
1489	-76.06	-10.7	4300	-0.057	2.227386928	Lake	Carbonate	10.1073/pnas.1003719108 
1490	89.08333	33.91667	6070	-0.0445	1.9455	Ice	Ice	10.3189/172756406781812357
1491	89.08333	33.91667	6070	0	7	Ice	Ice	10.3189/172756406781812357
1492	89.08333	33.91667	6070	-0.0445	1.9455	Ice	Ice	10.3189/172756406781812357
1493	89.08333	33.91667	6070	-0.047	0.348	Ice	Ice	10.3189/172756406781812357
1494	-118.77	34.658	1157	14.4783	45.371325	Lake	Carbonate	10.1016/S0277-3791(01)00048-8
1495	-118.77	34.658	1157	0.1110764	2.7431636	Lake	Carbonate	10.1016/S0277-3791(01)00048-8
1496	-118.77	34.658	1157	0.108	2.796	Lake	Carbonate	10.1016/S0277-3791(01)00048-8
1497	-118.77	34.658	1157	3.42960995	7.629885702	Lake	Carbonate	10.1016/S0277-3791(01)00048-8
1498	-118.77	34.658	1157	3.42960995	7.629885702	Lake	Carbonate	10.1016/S0277-3791(01)00048-8
1499	96.887	37.288	2812	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1500	96.887	37.288	2812	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1501	96.887	37.288	2812	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1502	96.887	37.288	2812	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1503	96.887	37.288	2812	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1504	95.577	37.463	3174	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1505	95.577	37.463	3174	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1506	95.577	37.463	3174	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1507	95.577	37.463	3174	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1508	95.577	37.463	3174	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1509	100.3	37.05	3192	-0.049036269	0.566047188	Lake	Carbonate	10.1016/j.chemgeo.2006.07.005
1510	16.351	48.25	202	0.067	0.35	Tree	Cellulose	
1511	16.207	48.19	298	-0.053	0.138	Tree	Cellulose	
1512	16.207	48.19	298	-0.053	0.138	Tree	Cellulose	
1513	9.46	51.31	310	-0.052	0.174	Tree	Cellulose	
1514	-2.67	48.38	100	-0.05	-0.02	Tree	Cellulose	
1515	-2.67	48.38	100	-0.05	-0.02	Tree	Cellulose	
1516	-2.67	48.38	100	-0.05	-0.02	Tree	Cellulose	
1517	8.36	46.21	900	-0.052	0.313	Tree	Cellulose	
1518	8.36	46.21	900	-0.052	0.313	Tree	Cellulose	
1519	-1.7	48.25	100	-0.048	0.339	Tree	Cellulose	
1520	0.35	51.59	50	-0.053	0.346	Tree	Cellulose	
1521	20.23	50.07	186	-0.053	0.323	Tree	Cellulose	
1522	20.23	50.07	186	-0.053	0.323	Tree	Cellulose	
1523	23.05	60	5	-0.052	0.049	Tree	Cellulose	
1524	23.05	60	5	-0.052	0.049	Tree	Cellulose	
1525	-70.83	-13.93	5670	-0.059	0.15	Ice	Ice	10.1126/science.1234210 
1526	54.3	17.17	650	0.308	10.5578104	Speleothem	Speleothem	10.1016/j.quascirev.2006.04.012
1527	-38.4	72.5	3203	11.57	32.39	Ice	Ice	10.1016/j.quascirev.2007.01.016
1528	-37.6	72.5	3200	11.57	32.39	Ice	Ice	10.1016/j.quascirev.2007.01.016
1529	-32.9573	41.0012	3427	0	3261.92	Ocean	Benthic foraminifera	10.1007/978-3-642-76954-2_15
1530	-32.9573	41.0012	3427	0	3261.9	Ocean	Benthic foraminifera	10.1007/978-3-642-76954-2_15
1531	-1.967	36.133	1287	0.4	16.7	Ocean	Benthic foraminifera	10.1016/0012-821X(87)90183-X
1532	-1.98	36.13	1287	3.5	16.7	Ocean	Benthic foraminifera	10.1016/0012-821X(87)90183-X
1533	79.86667	-43.51667	3193	0.9	25.1	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1534	79.86667	-43.51667	3193	1.81	294	Ocean	Benthic foraminifera	10.1016/0033-5894(87)90046-9
1535	79.86667	-43.51667	3193	1.81	294	Ocean	Planktonic foraminifera	10.1016/0033-5894(87)90046-9
1536	79.86667	-43.51667	3193	1.329	293	Ocean	Planktonic foraminifera	10.1029/92PA02253
1537	9.717	-41.6	4718	0.76	78.73477273	Ocean	Benthic foraminifera	
1538	-96	0	3231	0	609	Ocean	Benthic foraminifera	10.1029/92PA02253
1539	11.198	-22.33	3204	0	24.7	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1540	-159	-2	2600	0	135	Ocean	Planktonic foraminifera	10.1029/92PA02253
1541	59.861667	16.625	1890	3.69	434	Ocean	Benthic foraminifera	10.1029/92PA02253
1542	65.95	23.55056	1002	9	116.68	Ocean	Planktonic foraminifera	10.1029/98PA02203
1543	65.95	23.55056	1002	9	43.36	Ocean	Planktonic foraminifera	10.1029/98PA02203
1544	63.58361	22.25056	1470	9.5	226	Ocean	Planktonic foraminifera	10.1029/98PA02203
1545	57.95111	17.45	1885	6.2	175.7	Ocean	Planktonic foraminifera	10.1029/98PA02203
1546	10	44	300	1.27	7.001304181	Speleothem	Speleothem	10.1130/G22103.1
1547	-26.73	71.27	325	-0.01	59.39	Ice	Ice	10.1029/2007JD009143
1548	-26.73	71.27	325	-0.01	11.65	Ice	Ice	10.1038/nature08355
1549	-118.18	48.78	754	-0.05	0.15	Lake	Carbonate	10.1073/pnas.1201083109
1550	-2.96	37.81	1820	-0.053	0.35	Tree	Cellulose	
1551	9.78	51.5	320	-0.052	0.5	Tree	Cellulose	
1552	-5.25	43.07	1600	-0.052	0.35	Tree	Cellulose	
1553	8.60445	46.355244	450	-0.052	0.5	Tree	Cellulose	
1554	8.60445	46.355244	450	-0.052	0.5	Tree	Cellulose	
1555	1.7	42.24	2120	-0.053	0.35	Tree	Cellulose	
1556	8.6	46.35	900	-0.053	0.39	Tree	Cellulose	10.1029/2007GB002945
1557	8.76667	46.5	1400	-0.053	0.299	Tree	Cellulose	10.1029/2007GB002945
1558	-91.4	27.2	2259	0	1.46	Ocean	Planktonic foraminifera	10.1130/G23507A.1
1559	-13.99	55.66	2548	0.39	2.318	Ocean	Planktonic foraminifera	10.1016/j.quascirev.2009.04.008
1560	-13.99	55.65	2543	-0.048	0.368	Ocean	Planktonic foraminifera	10.1016/j.quascirev.2009.04.008
1561	77.282867	42.437647	1600	2.756	9.414	Lake	Carbonate	10.1016/S0031-0182(01)00339-X
1562	77.282867	42.437647	1600	1	8.563	Lake	Carbonate	10.1016/S0031-0182(01)00339-X
1563	-0.59	51.41	10	-0.053	0.187	Tree	Cellulose	
1564	-0.59	51.41	10	0.064	0.187	Tree	Cellulose	
1565	-0.59	51.41	10	-0.053	0.09	Tree	Cellulose	
1566	-0.59	51.41	10	-0.053	0.09	Tree	Cellulose	
1567	86.96	28.02	6500	-0.05169	-0.0009	Ice	Ice	10.5194/acp-8-1343-2008
1568	66.75	11.77	2	-0.05479	0.03221	Ocean	Coral	http://macau.uni-kiel.de/receive/dissertation_diss_00002096
1569	-10.134	37.565	2656	4.286	146.44	Ocean	Planktonic foraminifera	10.1029/2002GL016612.2003
1570	-61.25	12.08333	1299	0	28.78	Ocean	Planktonic foraminifera	10.1038/990069
1571	34.31	27.8483	3	-0.04312	0.05288	Ocean	Coral	http://elib.suub.uni-bremen.de/ip/docs/00010274.pdf
1572	34.31	27.8483	3	-0.04312	0.00688	Ocean	Coral	http://elib.suub.uni-bremen.de/ip/docs/00010274.pdf
1573	166.15	-23.0031	2470	0	1557.6	Ocean	Benthic foraminifera	10.1029/2009PA001755
1574	166.15	-23.0031	2470	0	1543.5	Ocean	Planktonic foraminifera	10.1029/2010PA002019
1575	-45.72433	-79.61416	886	-0.042	1.1	Ice	Ice	10.3189/172756404781814104
1576	-45.72433	-79.61416	886	-0.042	1.1	Ice	Ice	10.3189/172756404781814104
1577	0.0684	-75.0025	2891	1.193	149.749	Ice	Ice	10.5194/cp-3-475-2007
1578	115.9	39.8	200	0.0012219048	0.4677304762	Speleothem	Speleothem	10.1007/BF02841598
1579	27.67	62.25	97.5	0.1279742	9.8788037	Lake	Carbonate	10.1016/j.quascirev.2010.05.010
1580	159.216667	-1.633333	2158	4	434	Ocean	Planktonic foraminifera	10.1007/BF02369003
1581	157.25	1.416667	2339	3	503	Ocean	Planktonic foraminifera	10.1007/BF02369003
1582	155.866667	0	1936	5	539.5	Ocean	Planktonic foraminifera	10.1007/BF02369003
1583	159.361	0.3185	2520	3.424143	802.1166	Ocean	Planktonic foraminifera	10.1007/BF02369003
1584	159.366667	0.333333	2604	0.5418508216	373.3966	Ocean	Planktonic foraminifera	10.1007/BF02369003
1585	-76.276	32.784	1895	0.1	1.7	Ocean	Planktonic foraminifera	10.1029/2010PA002038
1586	-76.316	32.977	1205	0.1	1.5	Ocean	Planktonic foraminifera	10.1029/2010PA002038
1587	125.82	6.3	2114	28.87158	57.611777	Ocean	Planktonic foraminifera	10.1016/j.quascirev.2009.05.007
1588	125.82	6.3	2114	29.912	58.648	Ocean	Benthic foraminifera	10.1016/j.quascirev.2009.05.007
1589	-69	-18	6540	-0.05	25.05	Ice	Ice	10.1126/science.282.5395.1858
1590	110.43	31.67	1900	2.14	11.59	Speleothem	Speleothem	10.1038/nature06692
1591	110.43	31.67	1900	128.7	224.4	Speleothem	Speleothem	10.1038/nature06692
1592	110.43	31.67	1900	56.1	98.59	Speleothem	Speleothem	10.1038/nature06692
1593	110.43	31.67	1900	99	130	Speleothem	Speleothem	10.1038/nature06692
1594	110.43	31.67	1900	155.5	209.3	Speleothem	Speleothem	10.1038/nature06692
1595	110.43	31.67	1900	78	96.36	Speleothem	Speleothem	10.1038/nature06692
1596	110.43	31.67	1900	127.1	132.6	Speleothem	Speleothem	10.1038/nature06692
1597	110.43	31.67	1900	0.403	5.229115385	Speleothem	Speleothem	10.1038/nature06692
1598	110.43	31.67	1900	11.13	19.21	Speleothem	Speleothem	10.1038/nature06692
1599	110.43	31.67	1900	103.1	109.9	Speleothem	Speleothem	10.1038/nature06692
1600	110.43	31.67	1900	108.1	139.4	Speleothem	Speleothem	10.1038/nature06692
1601	110.43	31.67	1900	134.7	188	Speleothem	Speleothem	10.1038/nature06692
1602	110.43	31.67	1900	123	126.9	Speleothem	Speleothem	10.1038/nature06692
1603	110.43	31.67	1900	2.089	11.532	Speleothem	Speleothem	10.1177/0959683609350393
1604	110.43	31.67	1900	0.46	5.32	Speleothem	Speleothem	10.1177/0959683609350393
1605	110.43	31.67	1900	2.351	8.475977778	Speleothem	Speleothem	10.1177/0959683609350393
1606	110.43	31.67	1900	0.070272727	12.86257143	Speleothem	Speleothem	10.1177/0959683609350393
1607	110.43	31.67	1900	6.86	13.1785	Speleothem	Speleothem	10.1177/0959683609350393
1608	110.43	31.67	1900	10.2064	13.185	Speleothem	Speleothem	10.1177/0959683609350393
1609	110.316	31.516	780	224.629333	348.9530328	Speleothem	Speleothem	10.1126/science.1177840
1610	110.316	31.516	780	348.8512137	361.8783654	Speleothem	Speleothem	10.1126/science.1177840
1611	110.43	31.67	1900	223.5716706	228.6128682	Speleothem	Speleothem	10.1126/science.1177840
1612	110.43	31.67	1900	127.1487176	132.146102	Speleothem	Speleothem	10.1126/science.1177840
1613	110.43	31.67	1900	228.2476422	387.0458031	Speleothem	Speleothem	10.1126/science.1177840
1614	-9.68333	42.15	2120	65	135.55	Ocean	Benthic foraminifera	10.1016/j.epsl.2004.12.010
1615	-9.68333	42.15	2120	65	135.55	Ocean	Planktonic foraminifera	10.1016/j.epsl.2004.12.010
1616	-5.22	45.35	4100	66.49361702	142.7584296	Ocean	Benthic foraminifera	10.1130/G32908.1
1617	-78.13	-3.017	980	6.14719	93.9741	Speleothem	Speleothem	10.1038/ngeo1588
1618	-78.7393	12.744	2828	3.52	135.9	Ocean	Planktonic foraminifera	10.1038/nature02346
1619	-78.68	11.933	3623	2.78	41.04	Ocean	Planktonic foraminifera	10.1038/nature02346
1620	-74.4665	30.7596	3480	45.88	59.21	Ocean	Planktonic foraminifera	10.1038/nature05121
1621	-83.3	24.3	546	6.13	19.98	Ocean	Planktonic foraminifera	10.1029/2011PA002157
1622	-83.219	24.4117	198	1.488	9.149	Ocean	Planktonic foraminifera	10.1029/2012PA002284
1623	111.494	17.995	2050	0.9	26.3	Ocean	Benthic foraminifera	10.1016/S0377-8398(97)00014-5
1624	111.494	17.995	2050	0.9	26.3	Ocean	Planktonic foraminifera	10.1016/S0377-8398(97)00014-5
1625	111.494	17.995	2050	0.9	26.3	Ocean	Planktonic foraminifera	10.1016/S0377-8398(97)00014-5
1626	-82.05	7.983333	0	-0.0345	0.24225	Ocean	Coral	10.1029/94JC00360
1627	5.2553	63.7622	851	-0.0479	0.7088	Ocean	Planktonic foraminifera	10.1029/2010JC006264.
1628	5.2553	63.7622	851	0.2845	0.9588	Ocean	Planktonic foraminifera	10.1029/2010JC006264.
1629	100.118	25.918	1967	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1630	100.118	25.918	1967	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1631	100.118	25.918	1967	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1632	100.118	25.918	1967	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1633	100.118	25.918	1967	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1634	-136.38	62.18	520	-0.033	0.962	Lake	Carbonate	10.1016/j.quascirev.2011.01.005 
1635	-89.16667	-0.66667	14	-0.0325	0.014	Ocean	Coral	10.1029/92PA01825
1636	95.55	29.87	2760	-0.055	0.17	Tree	Cellulose	10.5194/cp-8-205-2012
1637	115.93	39.78	200	0.001221905	0.467730476	Speleothem	Speleothem	10.1007/BF02841598
1638	-73.319	42.505	630	0.071	12.967	Lake	Non-Carbonate	10.1016/j.quascirev.2006.02.021
1639	-73.319	42.505	630	0.071	12.967	Lake	Non-Carbonate	10.1016/j.quascirev.2006.02.021
1640	-73.319	42.505	630	0.071	12.967	Lake	Non-Carbonate	10.1016/j.quascirev.2006.02.021
1641	-73.319	42.505	630	0.071	12.967	Lake	Non-Carbonate	10.1016/j.quascirev.2006.02.021
1642	39.31666	18.771667	825	0	12.28628571	Ocean	Planktonic foraminifera	10.1038/nature01690
1643	-22.99806	0.00417	3870	7.19	33.15	Ocean	Planktonic foraminifera	10.1029/93PA02198
1644	145.2333	-46.4333	3360	8.24	154.884	Ocean	Planktonic foraminifera	10.1029/2008PA001659
1645	145.2333	-46.4333	3360	1	154.884	Ocean	Benthic foraminifera	10.1029/2008PA001659
1646	149.05	-44.5333	3405	1	97.43	Ocean	Planktonic foraminifera	10.1029/2008PA001659
1647	145.2333	-45.15	3300	0.519	67.389	Ocean	Planktonic foraminifera	10.1029/2008PA001659
1648	145.2333	-45.15	3300	0.519	36.107	Ocean	Benthic foraminifera	10.1029/2008PA001659
1649	-148.8	-81.65	620	0.00099435	29.68932224	Ice	Ice	10.1038/nature12376
1650	-148.8	-81.65	620	0.83	23.06	Ice	Ice	10.1002/2014JD021770
1651	-74.6975	-38.312	4380	12.47	141.24	Ocean	Planktonic foraminifera	10.1016/j.epsl.2008.02.007
1652	170.690833	58.875333	630	12.56	20.05	Ocean	Benthic foraminifera	10.1002/palo.20014
1653	170.690833	58.875333	630	12.56	20.05	Ocean	Benthic foraminifera	10.1002/palo.20014
1654	170.690833	58.875333	630	12.56	20.05	Ocean	Planktonic foraminifera	10.1002/palo.20014
1655	162.375833	53.992667	2173	6.7	19.88	Ocean	Benthic foraminifera	10.1002/palo.20014
1656	162.375833	53.992667	2173	1.16	19.88	Ocean	Benthic foraminifera	10.1002/palo.20014
1657	162.375833	53.992667	2173	1.57	14.69	Ocean	Benthic foraminifera	10.1002/palo.20014
1658	162.375833	53.992667	2173	6.7	19.88	Ocean	Benthic foraminifera	10.1002/palo.20014
1659	170.698833	56.330333	2130	2.55	20.56	Ocean	Benthic foraminifera	10.1002/palo.20014
1660	170.698833	56.330333	2130	5.21	15.55	Ocean	Benthic foraminifera	10.1002/palo.20014
1661	170.698833	56.330333	2130	3.22	20.56	Ocean	Planktonic foraminifera	10.1002/palo.20014
1662	170.413167	57.505	975	9.04	20.94	Ocean	Benthic foraminifera	10.1002/palo.20014
1663	170.413167	57.505	975	8.85	20.94	Ocean	Benthic foraminifera	10.1002/palo.20014
1664	-85.39	-1.55	2463	0.238	37.629	Ocean	Planktonic foraminifera	10.1029/PA003i003p00361
1665	-85.39	-1.55	2463	0.238	14.05	Ocean	Planktonic foraminifera	10.1029/PA003i003p00361
1666	-85.39	-1.55	2463	0.238	37.629	Ocean	Benthic foraminifera	10.1029/PA003i003p00361
1667	-103.01	13.12	3105	0.5	80	Ocean	Planktonic foraminifera	10.1029/PA003i003p00361
